x,y,z
125.84948127153108,132.24374749273255,9.850254762582892
126.29830591867436,132.95163210975107,9.868841876475972
126.74701794985302,133.67690557233837,9.886581746409652
127.17573560529395,134.38293048885942,9.90165725997321
127.60416275512976,135.11108191533052,9.917994791988011
128.0233360440251,135.84791140682077,9.930257567303858
128.4353822485885,136.59869978639395,9.937896654893883
128.84424369524186,137.35136493510169,9.937370452968894
129.25877494590992,138.11834394696976,9.939183698779358
129.6715773465941,138.899073552378,9.937470426902188
130.09154131070605,139.69240228882924,9.93768678890845
130.50503126925554,140.4903984851321,9.934058717145792
130.91929018854486,141.30196375115048,9.92871909082897
131.33114294067195,142.13177794924846,9.91951562077895
131.74296430068333,142.97528825488624,9.909948111181109
132.15095966076754,143.8332776299284,9.897900451584288
132.5577224183509,144.7046618025707,9.885063069401596
132.95975436908842,145.58986483690754,9.87181653941409
133.3545656744895,146.49078216602814,9.857146742422124
133.74714316884462,147.40513191073106,9.84359621899507
134.1407796915382,148.35161256418897,9.831867756714114
134.51372057095787,149.2795623526815,9.824153205505482
134.87326309324894,150.24866968523406,9.821357725055588
135.22009284002306,151.23478387410987,9.815083085261602
135.54603640941167,152.24358543649237,9.807597353135767
135.85581618117544,153.25898701607284,9.795317839841033
136.13761934842316,154.29991842086883,9.788065055439203
136.40162261738953,155.3604868441634,9.777584965672007
136.64258423425034,156.43254105773352,9.765273667925598
136.8679625192464,157.52695168315796,9.745639429097093
137.06523317723946,158.63967383736804,9.724134135462197
137.2434622303961,159.763519162429,9.698306021858025
137.39698376694082,160.90565495021087,9.670369352563103
137.5242792268403,162.06171112846172,9.635817150715027
137.63276873602152,163.2367779277321,9.602058288247159
137.7163609917625,164.4322423464167,9.566534803132416
137.77638753797385,165.63405725163233,9.527007182265274
137.8138431552362,166.86190165595002,9.488210583152442
137.83027127270566,168.08481196157246,9.453015353383332
137.82218323328203,169.32476899403156,9.419073427811178
137.79112277225184,170.57045921411748,9.386149024639234
137.73029355657502,171.82284101072966,9.355661633992002
137.64685618388907,173.0935191902978,9.32402706926579
137.53755689885134,174.37261226412994,9.297322940418873
137.39865511675532,175.65283655593598,9.281332125469623
137.23879480940747,176.94158583233616,9.266442441386937
137.04948112980145,178.24080796546468,9.258806080752349
136.84040308615016,179.5477979075018,9.255134967561936
136.6044727172966,180.8656722677769,9.26015201993212
136.34624592050488,182.18481683828506,9.268593618234261
136.05729889084884,183.52126342009348,9.28556125564021
135.7415747161718,184.8624561604587,9.303200793404159
135.3994155130685,186.19735785719777,9.32539156210773
135.03657511974495,187.53628785436405,9.349000500759022
134.65256673330683,188.8824099951041,9.377593772211078
134.24657068771165,190.23058659415935,9.40291741189072
133.81260283863256,191.5843931605918,9.427606899441766
133.34689588475644,192.9310257070454,9.456299230113897
132.85320759104235,194.28229618687251,9.490685273704862
132.33221461117438,195.63383733616493,9.532920382354344
131.78354335980018,196.9709546893752,9.583355389382687
131.2037337259383,198.32166724069066,9.641829419325038
130.587820357745,199.65267364070058,9.70711799500296
129.93793024351058,200.98902064210304,9.776494212163879
129.24963409932573,202.3049416481331,9.850855532602736
128.52023417050196,203.60129783671107,9.932985926962798
127.74859272334997,204.88946696195407,10.015289195364332
126.93921101909736,206.1507532394351,10.105358699438309
126.09353600352934,207.39443625163403,10.202336718827217
125.21394359034622,208.61547936143555,10.304820606983553
124.2947328267121,209.8142784412598,10.416750531970772
123.34723351643494,210.99632445555122,10.535009481970754
122.36654854065921,212.1620199264214,10.658307261216235
121.35461830945118,213.29900454963504,10.783795841426524
120.32088594375512,214.41593738564563,10.911763382413902
119.2579313592533,215.50897391569063,11.043320976989799
118.17040691922946,216.58904548958947,11.181565315408927
117.06185489706415,217.64452692726792,11.326167203707605
115.92589925854107,218.6805927470707,11.47957452818431
114.77462776980957,219.6933114745361,11.631810719974048
113.60554905641719,220.68450623253784,11.783483131054782
112.4238903871658,221.63976993804033,11.935841397857883
111.23438421570202,222.56523801107227,12.086433378483877
110.03417642760807,223.4503563396921,12.237207825371208
108.83110143593589,224.30198490810955,12.388052544320136
107.6075943776604,225.1275530915103,12.541329736225851
106.37547319453084,225.91003414688126,12.69323726417191
105.13760114471542,226.66177814277066,12.84157566517518
103.89433426211961,227.37420972815806,12.98797189460221
102.64485965819408,228.04450378571138,13.130743447475476
101.38852732350921,228.68288986626115,13.271335371132194
100.13508999990499,229.28192353528257,13.41007111943445
98.87225976642604,229.842521512627,13.550177647214953
97.61324538500433,230.37007923423099,13.689350894678228
96.35377234909333,230.86137985794667,13.82538275848751
95.09550265849396,231.32749372462138,13.962775848002686
93.84396326983345,231.76179311027923,14.101586924643327
92.60824283061118,232.15883296900077,14.24774568184639
91.37601520412747,232.53302796851776,14.398367575893282
90.14456511690292,232.88174018296726,14.55631635196871
88.91642699992005,233.20140482759442,14.71857408568531
87.6966626814776,233.49537901072875,14.878225654691775
86.47992145787967,233.75993707970935,15.038091694135755
85.26609864123492,233.99795764967322,15.196862771290945
84.05630846392052,234.2121149878351,15.353333738828047
82.85396098798282,234.39472999709545,15.509798291779369
81.66211804542499,234.56230278785057,15.667006631232795
80.47736089285587,234.7045921742256,15.821641033533849
79.29899705329603,234.82178135963218,15.97836860821662
78.12446958147653,234.91636893545143,16.136334912941766
76.94375851525089,234.99361333221918,16.2901229216072
75.81503124421909,235.05225421063173,16.435680763056748
74.68428723622746,235.09915974602978,16.57868741347258
73.5686852161446,235.1362723991487,16.72078090062365
72.46129317294822,235.16700239647275,16.860498322781094
71.37046492231089,235.19113038057284,17.00500981599468
70.29814351386062,235.2072447927255,17.154220721987464
69.22845640433577,235.2195707203625,17.29905739067283
68.15765601729984,235.22542390804134,17.44522411366028
67.09113595078256,235.2261125945147,17.58306057982827
66.04194865472024,235.22595483352242,17.711551222276384
65.00533550052847,235.22818599886605,17.83719867965405
63.97769741493439,235.23148077037283,17.96333377747915
62.95885701130566,235.2386768927451,18.092088237494377
61.94225245863281,235.24917815532427,18.221767801555536
60.93444765796962,235.26118559111936,18.34851683432112
59.93144000444452,235.2807895941854,18.47639933011221
58.93588082217007,235.30416770601823,18.604912208473987
57.93626239187003,235.33177371152752,18.733830326880607
56.93930349876279,235.363264217055,18.86258376398276
55.959028240138466,235.39924848093162,18.989960901667235
54.9778113002587,235.44448837991803,19.11437889381598
53.996208995536364,235.49685282385818,19.240055117051142
53.01638069185002,235.5581203784736,19.366350475967316
52.03893279416065,235.6251371930711,19.490318804069627
51.06486934871985,235.69869661338709,19.611857175808552
50.10008985186144,235.77923404883842,19.734762479971376
49.138013085736404,235.86557027514417,19.85247969526852
48.17712133413573,235.9570127169059,19.97086053732713
47.21820565642866,236.05809525479162,20.092078378621004
46.263965702132374,236.16635964772362,20.213536559212148
45.310060854786606,236.2796189682738,20.33474959147108
44.35898359018681,236.40058706225392,20.457232930673413
43.40733936279312,236.52758987799325,20.57567222726352
42.46096806319749,236.66082591576173,20.69168806099012
41.51864966347325,236.79818924674714,20.804595526645066
40.579079163639356,236.94125347602073,20.91830748013513
39.64436255979759,237.09132073047414,21.03355313070373
38.71449254247176,237.25043235440847,21.146877097183374
37.79112904296708,237.41835464281277,21.25679421621271
36.87192854731366,237.5950806018369,21.368063804243285
35.95212887416608,237.77990044222616,21.47872465500936
35.02891865378308,237.9685260343543,21.5886882108148
34.10243495361522,238.15812837446106,21.69632264785721
33.1700196284476,238.34957886129845,21.805021876621993
32.23179051339353,238.5444811339413,21.91501861199043
31.288604774916074,238.74045309713392,22.027634287666807
30.34241106755084,238.9411799214746,22.142537148496025
29.392407834877726,239.14448093045507,22.26064406775199
28.441278805642494,239.35714848521042,22.38223076986888
27.484849625325264,239.57150810249473,22.501784881248113
26.529514370990405,239.78734388481556,22.626105171564493
25.572718873469082,240.00839999503722,22.74528459990748
24.615057178548714,240.23158566745286,22.86006645327127
23.656775073206198,240.46123848353332,22.978537972865663
22.695889898165852,240.70219270396,23.09622465512038
21.733502746355654,240.95052695842978,23.212234061190454
20.791945726498767,241.20485952790065,23.328334331511083
19.84632626931461,241.47271090896547,23.44422103560371
18.901924483324223,241.7498237167978,23.55812001779406
17.96160217548455,242.04515387483772,23.674060705361857
17.028080818757548,242.3484217001773,23.788269891647122
16.095110898739595,242.66387387276822,23.901611162336742
15.167882349701868,242.9914844941719,24.014088278717708
14.247153450605769,243.32529601284284,24.128463900232823
13.327497724547777,243.67203615038605,24.244709625622527
12.412793444071118,244.0248241213047,24.359294961026155
11.499066222568374,244.38677780733343,24.472074082217148
10.590642807423915,244.7573943008334,24.584148507567974
9.687316263383602,245.1363596445343,24.694643340174252
8.790535885026369,245.51985857377804,24.80312461824007
7.898073301076308,245.91125266479068,24.912513919110552
7.011721205850346,246.3066607204285,25.01861807761236
6.134469494578545,246.71094933233056,25.126166561968382
5.263643759728879,247.12106375784705,25.231199266834725
4.40260364612152,247.53448244179086,25.333461377992197
3.542041884104347,247.9562617504788,25.433480645385853
2.6851020938627896,248.39076798841953,25.53016433111345
1.8530907958766636,248.82567477093525,25.622466472988332
1.0190471125815903,249.26916988114198,25.713410405265847
0.19390224378709398,249.7196578096125,25.800620025520722
-0.6308997013312029,250.1801824871841,25.88998872586681
-1.4425575063507832,250.64297173992048,25.97525654608075
-2.252022885624522,251.11119739634503,26.05739244211616
-3.0506909856682434,251.58675742507498,26.138779841549105
-3.848310277327742,252.07060291401658,26.2195462829346
-4.6435240175943875,252.5616202370937,26.299301600459966
-5.43657251320097,253.06250528000018,26.377709538384092
-6.226524320966479,253.56732839226294,26.45336178083619
-7.0173766797598836,254.07871703011472,26.526670948355022
-7.799147787973801,254.615981929241,26.60686489210687
-8.578293273812132,255.16889500867342,26.690503705005383
-9.360316247185601,255.7111037933003,26.76729253537458
-10.13972456625087,256.25730753626107,26.84451485621426
-10.922889518604153,256.7959553643257,26.917433221628237
-11.706999756181638,257.3379556331343,26.99311411758339
-12.50148112645198,257.8774748547377,27.066890487163032
-13.294617897703054,258.4161110564521,27.14206300478422
-14.091250836602645,258.9548902112248,27.21287020721576
-14.886643741687758,259.49698142584685,27.278860919902296
-15.686815226558824,260.042833126426,27.341103790497307
-16.487707868250624,260.5902660087553,27.4020189951918
-17.28329835631089,261.1316136261665,27.45955104832224
-18.08681748850628,261.67930679935506,27.517369674804037
-18.896085255445158,262.2275608724588,27.577065318310673
-19.713055076341192,262.7768905512421,27.633067123378545
-20.530223465337023,263.32818286667145,27.686804943601107
-21.347258190076957,263.87783015121374,27.737960573555483
-22.163817418882438,264.4285749161342,27.78909775692431
-22.978738329711007,264.9784491014994,27.836590327130743
-23.794754055740093,265.5295507932833,27.88536141503212
-24.60742972897798,266.0822930629198,27.931616245369867
-25.414913297542174,266.6351781411257,27.976041688579265
-26.220874334164503,267.19021399566714,28.01801100537038
-27.025640621606275,267.7456833601237,28.056433162280747
-27.83445914480008,268.30655343748776,28.093660295009613
-28.633784339587233,268.8679641061894,28.13018416004741
-29.427757853169183,269.4369606192497,28.161521102395167
-30.210511034908986,270.0121146605615,28.193600140071208
-31.00107175765617,270.60135676220136,28.222563068611233
-31.76901355717992,271.17960118275624,28.24667762070311
-32.54730675376968,271.773710008166,28.271384634288566
-33.31652287960078,272.37294141743365,28.294169663241448
-34.080139463068534,272.97536143744304,28.31204308476205
-34.84519881554749,273.5988410922111,28.326935393148222
-35.59094291634806,274.2194380571584,28.342669418316195
-36.34975102784135,274.8711888883537,28.357442758622042
-37.080357959116434,275.51287213240687,28.370755898176252
-37.81876380410273,276.17845250404827,28.38139543355917
-38.551786066883935,276.85447437861075,28.390089757968006
-39.283810655780506,277.5454182216693,28.394369167935338
-40.01050861446893,278.24751588484213,28.39740126419189
-40.73504035851853,278.9641148795825,28.39515625278081
-41.45168940465227,279.6848261554331,28.390045613894387
-42.165226656010475,280.42290462204085,28.377909259870503
-42.87246291715572,281.175148554813,28.365464905358177
-43.56831649340052,281.9375992986539,28.35080314495528
-44.25604851992842,282.7181905183442,28.334866502982244
-44.93480087282629,283.50994814371586,28.31363407646682
-45.60548330675797,284.3170968200956,28.288243281632287
-46.27046653474791,285.1338954372867,28.261501086391554
-46.923476282374025,285.96732934331527,28.23432230753089
-47.566908585347434,286.8083263978027,28.207720537687774
-48.2016258301457,287.66559391354866,28.17593563960054
-48.82824874328892,288.5318353784881,28.144912729025364
-49.448509272400585,289.4083184417509,28.112238691173804
-50.06565959851551,290.29311886493804,28.081414829397666
-50.67722375814501,291.18685758922726,28.04853154821139
-51.28190166902645,292.0954116263362,28.012569134732065
-51.87774880163955,293.00967060880424,27.973574468631465
-52.470658909410254,293.9328590793913,27.931228651140838
-53.058611839537214,294.863189059298,27.886843709072167
-53.6451260112268,295.7995440221039,27.844287031149058
-54.23052365638157,296.73719221499596,27.801648963373395
-54.813157025223354,297.67807144727914,27.761607847614776
-55.39960031077182,298.62364849711554,27.726134711958444
-55.98746084788319,299.5780657743021,27.6925199268439
-56.583012977753896,300.53633954291485,27.65992449361108
-57.17546484289907,301.4943630253493,27.625295020989054
-57.77218261269562,302.4555464934136,27.592899166154403
-58.36843627760979,303.4192977509526,27.55872948415213
-58.96522587871112,304.38641665681456,27.528332482222094
-59.56458681343142,305.3554713684399,27.499260961142834
-60.163009505650216,306.33022746903197,27.470492689229882
-60.75693281185425,307.3088623044579,27.44176104026539
-61.34131843073504,308.28882783856125,27.411752571017626
-61.919372951713946,309.27329670431584,27.38375151402612
-62.488255910023526,310.26190130868474,27.354635508697235
-63.04373117880933,311.261928419727,27.324802844142013
-63.58320550566427,312.2640716328542,27.29472422557449
-64.10739066708936,313.2717017658322,27.262451330621992
-64.61737017326735,314.2843516194411,27.229591682399587
-65.11199074507762,315.30249419336064,27.19489775591138
-65.59344529121792,316.3194259533128,27.157582548439887
-66.05895850392714,317.3424633311612,27.119353099561778
-66.50868435208794,318.37291956051837,27.08092698211896
-66.93941343980418,319.40456749806657,27.04171253800562
-67.35267608584829,320.4414234692671,27.00218024789001
-67.75033096443521,321.48157548261344,26.961101405805913
-68.13735455669313,322.5239763577883,26.92012095889605
-68.5175441907788,323.56702851962774,26.878283630538668
-68.89706003665673,324.608656156699,26.83522088865274
-69.27486370877655,325.65089668986656,26.79340895433063
-69.64951872803347,326.69292973570396,26.75208264857755
-70.01843240752518,327.73534979125293,26.71167353654563
-70.37992849351068,328.7774545630543,26.672544740104485
-70.73407005019682,329.81864615384796,26.63480644872214
-71.08177322012669,330.86573266825536,26.598601796846026
-71.41892833893397,331.91236164687626,26.56212166483735
-71.75291150845288,332.9617149150347,26.527967362537638
-72.07580163708293,334.01515419658637,26.490349846792878
-72.38868716565355,335.0673242434667,26.451620247208815
-72.6956678930675,336.1122420452512,26.41162812637129
-72.99958919403781,337.1556124284592,26.3756249785371
-73.30155312370898,338.1944762067495,26.339850100463273
-73.59919349471768,339.2337886248732,26.302330067820897
-73.88852141812826,340.2640123576064,26.267991073880406
-74.17379485994275,341.2854558030838,26.236075017166428
-74.46646722198736,342.289024725162,26.20364950016964
-74.76872585127234,343.2754533444417,26.172070780050053
-75.07930452794723,344.2400428015095,26.14182000583214
-75.39923868762139,345.1914694332101,26.111128041873368
-75.72217763413667,346.12202153483946,26.081240867326326
-76.04388643497285,347.0346780854627,26.052140298290652
-76.36294821647442,347.93460775086976,26.022358731567763
-76.68237513076348,348.8277702059504,25.99445280755154
-76.99557778148443,349.7235788666105,25.965195461436856
-77.30246410789462,350.61877197201795,25.936882807193932
-77.59774291749582,351.5110629507254,25.906016777577342
-77.88103906046672,352.40755854744003,25.873036274295647
-78.14841151731461,353.30489095908626,25.841011796882057
-78.39946596908148,354.20184966760735,25.80945420488682
-78.63458516830026,355.1018298097199,25.777935192958473
-78.84684534050449,355.99560130808675,25.74680691394996
-79.035502650014,356.9017362770565,25.714482350003873
-79.19608465967922,357.80882690076083,25.681919376766164
-79.33402678899857,358.7062543357809,25.652376393384166
-79.44235560964282,359.6197742628667,25.619206911235526
-79.52292091832467,360.5398453583778,25.585393174752266
-79.57528326121682,361.44870811305174,25.553599234244054
-79.6043280969139,362.37294509713536,25.521127470255397
-79.60097971370529,363.28194499548096,25.49025694201661
-79.57119454896882,364.2066619294612,25.462125227829816
-79.51637436703396,365.1322449206688,25.433474650055626
-79.43046551157506,366.04592541822484,25.408037745737193
-79.32867909168081,366.97290508375744,25.381223606444937
-79.20693883099138,367.9076751420257,25.347908194471767
-79.07189798767513,368.84481198410623,25.31652113730287
-78.93756421827274,369.78421430188575,25.282884598976956
-78.7999967912638,370.72372838115956,25.245027602354412
-78.66372680203627,371.67608667979425,25.209260667800855
-78.52787293651467,372.6401563523664,25.17978432457271
-78.39607155586597,373.6163129634638,25.15409946687928
-78.27080523345512,374.59950535000667,25.128530257785236
-78.15003457055681,375.58973870667296,25.103978044187777
-78.03055043335726,376.5909053802061,25.080898452769397
-77.91184055269727,377.6033954167421,25.058855084267158
-77.79266945213969,378.62852946315303,25.039406396121908
-77.6703928767642,379.67097285990076,25.021254192793382
-77.54384394405925,380.72400974758426,25.00387386862005
-77.4163595127689,381.78791403878995,24.98475824461562
-77.28763746808202,382.8610811944029,24.963744900050497
-77.15525113939421,383.94313382978197,24.94287213103175
-77.02212480940673,385.0311819715352,24.9218974009098
-76.88788062630188,386.12516764176763,24.90339231742032
-76.75469532389923,387.2284885383385,24.89240818503615
-76.62072088754591,388.3358280203896,24.882706096291276
-76.48321373557548,389.4500957504715,24.875628296629873
-76.33899320574588,390.56503091126393,24.86860339556562
-76.18336459658543,391.6756168916562,24.862080157534454
-76.0184643825494,392.78679068443404,24.857553097790987
-75.83956389751567,393.89399633022657,24.853172797539983
-75.64880881585472,394.99826319017444,24.85002045860586
-75.44637112404932,396.1030781625104,24.847246281280036
-75.23340852256008,397.20683955211865,24.84442682474136
-75.01084430984388,398.30484729912615,24.841331754642432
-74.7779916909598,399.3967299683766,24.839838129463512
-74.5337880251029,400.4807515702101,24.838166023938264
-74.2834511260175,401.55767494044153,24.8384593838787
-74.02686999249681,402.63403896508544,24.842966907076494
